CGD_gene,ADscore,ARscore,XLscore,hi,rec,constaint_score,Genic_score,PAEscore
TYRP1,0.0063166858930122464,0.6431614191664984,0.000001,0.41193,0.10133,-1.84749408,-0.2626579254,0.012622694232628537
UBE3B,0.015908081099507358,0.7180356320763849,0.000001,0.19362,0.09343,0.880907033,-2.2324218969,0.012679599220308422
UBR1,0.03921488876910175,0.7252029512413002,0.000001,0.65512,0.19438,2.226757462,-0.6301968934,0.6420329266358143
UMPS,0.02111439376983757,0.6867081467375529,0.000001,0.1468,0.27219,1.650701187,-0.4242585377,0.5834220025696945
UNC119,0.03135606133966828,0.702385257037382,0.000001,0.51137,0.19235,1.20725073,-0.3397150076,0.6381062703269312
UNC13D,0.000001,0.714279447430755,0.000001,0.10227,0.16014,0.41257768,0.0807726554,0.6633961171946973
UNC93B1,0.01859289743903301,0.7152138300067474,0.000001,0.000001,0.000001,0.000001,0.000001,0.6506141665118161
UPB1,0.014728238506532258,0.6246975583884968,0.000001,0.09614,0.18999,-0.432720856,-0.6869983546,0.09544110788423263
UQCC2,0.000001,0.6754889804194716,0.000001,0.000001,0.000001,0.000001,0.0589374977,0.0
UQCRB,0.009515070953938408,0.6141862908705152,0.000001,0.15256,0.18299,0.000001,0.1471231123,0.006296409880202886
UQCRC2,0.000001,0.6855670441360275,0.000001,0.36722,0.28097,0.455300645,0.2187175749,0.05259608235611699
UQCRQ,0.000001,0.5778796314905215,0.000001,0.01756,0.05504,0.000001,0.0809838472,0.07389611193430216
UROC1,0.023121883272735424,0.7413100093564491,0.000001,0.10659,0.13811,-0.050134817,0.3196426922,0.03864625500457108
UROS,0.000001,0.6430810477418458,0.000001,0.10332,0.10246,-0.01165725,-0.0953862162,0.6344411149684515
USB1,0.000001,0.6475267293411503,0.000001,0.0943,0.09754,0.000001,0.1948527018,0.7176594581818605
USH1C,0.022624589535928136,0.7720365230832483,0.000001,0.07835,0.169,-0.779021414,-0.4060882799,0.7347863354766782
USH1G,0.000001,0.5828291414996036,0.000001,0.000001,0.000001,2.176196616,0.731244617,0.65393790477636
USH2A,0.012549537120571427,0.7246862638804998,0.000001,0.000001,0.000001,-1.509761316,4.1796369583,0.7079220812744931
UVSSA,0.05655718540884454,0.6544451434497076,0.000001,0.000001,0.000001,0.000001,-1.0270892245,0.08715936659492127
VARS2,0.011544903206731646,0.6635125944746866,0.000001,0.000001,0.000001,3.310965623,0.000001,0.0499131270911156
VAX1,0.009550676855005475,0.6433983752913957,0.000001,0.15545,0.11094,1.339945039,-0.2735762528,0.0
VIPAS39,0.000001,0.7041685337071221,0.000001,0.21414,0.11899,0.000001,-0.4022122566,0.006347785592613858
VLDLR,0.008465546101370534,0.7394583899571888,0.000001,0.31476,0.49038,-0.471451356,-1.0581823738,0.2321103160202734
VPS13A,0.12173962775190605,0.7327725691983484,0.000001,0.15331,0.23245,1.461438324,-1.8527434219,0.13575237717090097
VPS13B,0.02285319715518759,0.7375865047810306,0.000001,0.28405,0.17647,0.952176844,-0.6108114326,0.8150447437237686
VPS37A,0.000001,0.5585247654381368,0.000001,0.000001,0.000001,-1.599269258,-0.5363109395,0.02559571283668855
VPS45,0.000001,0.6237190389147769,0.000001,0.15317,0.11807,1.072896524,-0.5363109395,0.6042468558316855
VPS53,0.000001,0.6802492246142636,0.000001,0.000001,0.000001,0.500825801,-1.216154,0.0257143286284629
VRK1,0.006477301079875308,0.7091995567163635,0.000001,0.72004,0.1034,0.381003267,-0.381986487,0.006380249868170147
VSX2,0.02527393646495309,0.6154387128075955,0.000001,0.8873,0.24029,0.198766519,-0.2938016524,0.05529564850374744
WDPCP,0.006421190791002925,0.599927389327089,0.000001,0.000001,0.000001,0.449196979,0.4666836807,0.018845303324219277
WDR34,0.000001,0.7747514369617623,0.000001,0.1233,0.10101,0.237171192,-0.6649513793,0.012794529847069603
WDR35,0.000001,0.782141428500059,0.000001,0.14354,0.10876,0.460039406,0.4757902649,0.047301650718690136
WDR60,0.008474129178837247,0.6337677746278159,0.000001,0.11153,0.09221,0.840658152,1.2088299046,0.012331202143479773
WDR62,0.000001,0.646339461213708,0.000001,0.000001,0.000001,0.948199589,0.5767638039,0.019267801393765906
WDR72,0.015752415417941788,0.6910266452745646,0.000001,0.04985,0.08744,-0.965981438,-0.0146926753,0.051779988162618425
WFS1,0.025700021011733926,0.7439389025569271,0.000001,0.14612,0.10979,0.000001,-0.0976609381,0.6679533050163946
WIPF1,0.014214851352417084,0.5711630049892323,0.000001,0.71825,0.1525,0.723704869,-0.6006302561,0.7439853745434816
WISP3,0.000001,0.6525503292535462,0.000001,0.08599,0.15244,0.206418362,1.0178651001,0.009473321676058397
WNT10B,0.03520318234431124,0.7119768166653315,0.000001,0.79907,0.21698,1.258332844,-0.2037968257,0.03949768294765858
WNT3,0.025046428464809645,0.6648118859592573,0.000001,0.54673,0.27035,2.899194939,-0.4499465344,0.025703793640169597
WNT7A,0.10724639027732773,0.6344827899058415,0.000001,0.43398,0.2885,2.727203028,-0.6704118254,0.023384450593186806
WRAP53,0.012487567968245364,0.6619774332873327,0.000001,0.14491,0.10349,0.357776457,-0.5749455673,0.6590512092368146
WRN,0.09819775516989503,0.6268528636337802,0.000001,0.91208,0.52258,-0.111803384,0.6833430606,0.767020532199747
WWOX,0.083539698525223,0.8226778838529109,0.000001,0.48891,0.98177,-2.96437823,1.0967606598,0.2016343018969399
XDH,0.012672269085463022,0.6871466709291969,0.000001,0.3094,0.09369,0.377152457,1.2878286596,0.6900627597356904
XPA,0.02209679175777842,0.6935002588283372,0.000001,0.29248,0.55257,1.868963515,0.6816992456,0.7539617454361747
XPC,0.01253284471869187,0.6981469637546834,0.000001,0.28185,0.48408,0.905032579,0.4519210301,0.6669113102356339
XPNPEP3,0.018917590620633067,0.6659388981191756,0.000001,0.13782,0.13794,1.101278626,-0.2699351402,0.030901650378836167
XYLT1,0.038236970289959885,0.6097864181011386,0.000001,0.41766,0.13047,1.434537064,-1.0784203085,0.0
YARS2,0.021669035730515963,0.6957071310480235,0.000001,0.10936,0.28516,1.882171486,-0.468351206,0.8222270879778668
ZAP70,0.02475474935278907,0.7701745794005979,0.000001,0.39339,0.62869,3.180552032,-1.1554578276,0.7853015619517947
ZBTB16,0.13986223901615044,0.5488607538089392,0.000001,0.80774,0.50124,3.309015365,-0.8008724687,0.028268320288343633
ZBTB24,0.000001,0.6823739948952939,0.000001,0.36101,0.10321,1.580968216,-0.1101539164,0.7258449747768185
ZFYVE26,0.006373707043987154,0.7387166997914894,0.000001,0.0833,0.10527,0.766615393,-0.274087418,0.022115230571861447
ZMYND10,0.03827816928265882,0.7147416550439094,0.000001,0.12799,0.22567,0.416297413,0.3748601834,0.5551306218521629
ZMYND15,0.000001,0.6345689471374077,0.000001,0.000001,0.000001,-0.069052206,-0.9515685475,0.027983985760204073
ZNF141,0.01280232085790883,0.714962680641018,0.000001,0.39436,0.16446,0.997330752,0.7955690428,0.011145647035212099
ZNF335,0.019216182232223628,0.7682437577131574,0.000001,0.32089,0.1035,1.421237145,-1.1152939366,0.019107814628596974
ZNF469,0.000001,0.6845365788252008,0.000001,0.000001,0.000001,0.000001,0.000001,0.646747476686998
ZNF513,0.03167903606821951,0.7110180091950897,0.000001,0.000001,0.000001,0.550112446,-0.4426659273,0.0399414519072844
ZNF592,0.012860408309083391,0.7362088748029443,0.000001,0.33506,0.10238,2.01042811,-1.8336059341,0.0
ZP1,0.006306393077157742,0.6597521207691309,0.000001,0.12341,0.10741,0.597321972,0.0680334848,0.0
ABCA12,0.05286774297723554,0.662528206338113,0.000001,0.16262,0.15786,1.246519988,-0.2997634548,0.14476284353810176
BBS1,0.000001,0.7436396310597214,0.000001,0.000001,0.000001,0.300520092,-0.2644766236,0.04202655881409955
BBS10,0.012800783687977497,0.7262175737968389,0.000001,0.09846,0.14899,0.746884668,-0.3544805185,0.06327264204570719
BBS12,0.046579962706698536,0.6281174688922806,0.000001,0.05489,0.17283,0.191666569,1.3797427646,0.04501132921054294
BBS2,0.015908213547352744,0.6622928284939972,0.000001,0.17988,0.09548,0.339956377,-0.8413293837,0.012606201525541113
BBS4,0.028463006261928176,0.8001074557354195,0.000001,0.12886,0.32774,-1.291330994,0.1121255032,0.07642767735368806
BBS5,0.02764227942703954,0.7115546462231923,0.000001,0.37185,0.22488,0.877113673,0.0387103395,0.009347005381625357
BBS7,0.03899812565225166,0.7295079668227034,0.000001,0.18181,0.17949,1.148092432,-0.4022122566,0.045416087364003634
H6PD,0.028099125843735934,0.6797179550657911,0.000001,0.000001,0.000001,-2.370929328,-0.8911743719,0.03518589263931008
MKKS,0.006353890966789985,0.6829887979133924,0.000001,0.000001,0.000001,-0.596326725,0.3546327142,0.009463232768707175
MKS1,0.01571008050933817,0.7111199617874283,0.000001,0.06784,0.35722,0.858980625,-0.0440158786,0.05095275946814882
TH,0.08926654826140094,0.7324830261135727,0.000001,0.74919,0.85508,0.350336162,-0.9515685475,0.7768642932551622
